158,0.11343
159,0.18211
160,0.52078
161,0.20295
162,0.42784
163,0.7149
164,0.40883
165,0.081901
166,0.31118
167,0.04322
168,0.20159
169,0.09159
170,0.19564
171,0.57625
172,0.16287
173,1.7149
174,1.4697
175,3.3142
176,1.0883
177,0.27365
178,0.236
179,0.10343
180,1.6186
181,0.19657
182,0.17294
183,0.12354
184,0.12712
185,0.12454
186,0.086923
187,0.063826
188,0.2068
189,0.2068
190,0.22089
191,0.48956
192,0.6746
193,0.10766
194,0.19387
195,0.12516
196,0.71483
197,2.7007
198,1.3548
199,2.1743
200,0.069781
201,2.1743
202,0.14226
203,1.0914
204,0.10798
205,0.36023
206,0.35042
207,0.03989
208,1.685
209,0.36714
210,0.13505
211,0.084598
212,0.055575
213,0.23344
214,0.080932
215,0.18104
216,0.2271
217,0.058487
218,1.4556
219,0.33797
220,0.23848
221,1.9451
222,5.7219
223,0.51964
224,2.8703
225,0.29212
226,0.48709
227,0.095082
228,0.16106
229,0.12064
230,5.8535
231,0.52273
232,0.080932
233,0.14757
234,0.080932
235,0.11674
236,0.3331
237,0.54954
238,0.4719
239,0.22195
240,0.44867
241,0.050183
242,0.090339
243,4.244
244,0.17877
245,0.24564
246,1.6903
247,0.49809
248,0.29718
249,0.080932
250,0.49495
251,0.21237
252,0.20878
253,0.86359
254,0.2892
255,5.6099
256,0.43654
257,0.22993
258,0.32681
259,0.14336
260,0.071457
261,0.060768
262,0.23302
263,0.04322
264,0.068189
265,0.51469
266,0.048241
267,0.25208
268,0.41557
269,0.20301
270,1.844
271,0.10019
272,0.14344
273,0.98923
274,14.492
275,0.094345
276,0.17764
277,0.84566
278,0.2448
279,0.54183
280,0.18893
281,0.12378
282,0.048241
283,0.47583
284,0.32228
285,0.19005
286,0.10899
287,0.76332
288,0.17447
289,0.18095
290,0.045687
291,0.068493
292,0.32361
293,0.1006
294,0.48615
295,0.92507
296,0.40593
297,0.19504
298,0.26707
299,0.19528
300,0.10645
301,0.61023
302,0.7885
303,0.48323
304,0.08383
305,0.045161
306,0.20883
307,0.16934
308,0.1901
309,0.43654
310,0.43654
311,0.6331
312,0.57458
313,0.24001
314,0.09159
315,0.57485
316,0.16913
317,2.7454
318,0.047878
319,0.16454
320,0.26412
321,0.04322
322,0.83837
323,0.10525
324,0.50296
325,0.44153
326,0.16096
327,0.10899
328,0.12585
329,0.17574
330,0.12764
331,0.15526
332,0.10875
333,0.21252
334,0.63812
335,0.25275
336,0.21613
337,0.50214
338,0.1921
339,0.59293
340,0.088572
341,0.11168
342,0.26707
343,0.90452
344,0.084147
345,0.047878
346,4.435
347,3.5412
348,0.070058
349,0.43056
350,0.20387
351,0.6572
352,0.1515
353,0.20403
354,0.16338
355,0.46171
356,0.43266
357,1.1085
358,0.3555
359,0.44491
360,0.35165
361,3.2885
362,0.76858
363,1.0977
364,0.50824
365,0.59209
366,0.26707
367,0.04322
368,0.084392
369,0.31198
370,0.16106
371,0.74053
372,0.69408
373,0.33219
374,1.8292
375,2.3978
376,0.57289
377,0.19039
378,0.27597
379,0.14014
380,2.9839
381,0.49475
382,0.47505
383,0.21084
384,1.832
385,0.20851
386,0.44255
387,0.52625
388,0.1484
389,0.04322
390,0.1274
391,0.32639
392,0.091694
393,0.49817
394,0.19814
395,0.052908
396,1.8838
397,0.67226
398,0.082533
399,0.25371
400,0.26585
401,0.32335
402,2.0616
403,3.2328
404,0.74121
405,0.10338
406,0.24274
407,0.016125
408,0.14591
409,3.6669
410,0.20742
411,1.6583
412,0.26212
413,0.37545
414,0.080932
415,3.4271
416,0.62827
417,3.6669
418,1.569
419,0.20742
420,0.3664
421,1.993
422,0.22833
423,1.5229
424,0.1972
425,0.20429
426,4.141
427,0.38419
428,0.69695
429,0.19016
430,0.68202
431,0.39601
432,0.04322
433,0.10766
434,0.087493
435,0.69106
436,0.080188
437,0.54772
438,0.30144
439,0.4266
440,0.12355
441,0.1634
442,0.61505
443,0.13679
444,0.23373
445,0.57179
446,0.20865
447,0.19427
448,0.22377
449,0.43576
450,0.19525
451,0.18444
452,0.15779
453,0.17415
454,0.35377
455,0.1468
456,0.359
457,0.041935
458,1.1372
459,0.72326
460,20
461,0.86803
462,0.42822
463,0.35196
464,0.54837
465,0.39188
466,0.18163
467,0.26449
468,0.17514
469,0.17508
470,0.43831
471,0.22942
472,0.10875
473,0.041508
474,1.4772
475,1.745
476,0.045687
477,0.20884
478,0.047331
479,0.14996
480,0.15399
481,0.15399
482,0.1454
483,0.22891
484,0.65546
485,0.38712
486,0.58894
487,0.20884
488,0.1515
489,2.2986
490,0.23158
491,0.15399
492,0.64594
493,0.059001
494,0.3008
495,0.13402
496,0.12153
497,7.1882
498,4.4381
499,0.53923
500,5.5514
501,0.37891
502,0.26074
503,0.061246
504,0.81243
505,0.60373
506,0.84668
507,0.05755
508,0.39565
509,0.19327
510,0.18174
511,0.11043
512,0.17661
513,0.16271
514,0.086505
515,5.4071
516,0.141
517,0.39454
518,0.51722
519,0.54265
520,0.39004
521,0.22585
522,0.63265
523,0.90567
524,0.16703
525,0.63911
526,0.15428
527,0.13983
528,0.039665
529,0.04322
530,0.43606
531,0.35144
532,0.080508
533,0.063814
534,0.032425
535,0.04322
536,4.1807
537,0.064561
538,0.18784
539,0.16562
540,1.4632
541,3.6669
542,0.1138
543,0.17083
544,0.087617
545,0.080932
546,0.19525
547,0.11651
548,0.16325
549,0.13402
550,0.081364
551,0.31153
552,0.62551
553,0.26141
554,0.08093
555,0.26625
556,0.13041
557,0.18465
558,0.048635
559,0.19156
560,0.15576
561,0.61408
562,0.090232
563,0.12164
564,0.04322
565,0.0728
566,0.12261
567,0.11383
568,0.27753
569,0.20884
570,0.19667
571,0.25558
572,1.0837
573,0.17294
574,0.15927
575,0.15927
576,0.26152
577,0.16271
578,3.684
579,0.16898
580,0.039319
581,0.04437
582,0.051034
583,0.039319
584,0.51525
585,0.10444
586,0.17571
587,0.97456
588,3.9496
589,0.27554
590,1.0024
591,0.55075
592,2.4141
593,0.20398
594,0.12042
595,0.19628
596,0.1376
597,0.11888
598,0.13476
599,0.17365
600,0.30413
601,0.39015
602,0.075908
603,0.07745
604,0.14022
605,0.04322
606,0.10343
607,0.20898
608,0.080932
609,0.35441
610,0.30728
611,0.69977
612,0.099426
613,0.099426
614,0.14769
615,0.7955
616,1.2909
617,0.33696
618,0.3176
619,0.099836
620,0.19919
621,5.5514
622,1.1224
623,0.53756
624,0.60763
625,0.26399
626,0.42463
627,0.12508
628,0.097612
629,0.16789
630,0.12668
631,0.036241
632,0.23388
633,0.11512
634,0.94856
635,0.22348
636,0.1696
637,0.11362
638,0.11824
639,0.12676
640,0.32187
641,0.78904
642,0.23397
643,0.080932
644,0.048241
645,0.18074
646,0.52698
647,0.092204
648,0.045161
649,0.21368
650,0.20403
651,0.76081
652,0.28108
653,0.11121
654,0.30657
655,0.21532
656,0.79465
657,0.12209
658,0.068189
659,0.10036
660,0.50041
661,0.18407
662,0.036241
663,0.75005
664,0.080932
665,0.33186
666,0.10875
667,0.17994
668,0.9316
669,0.32616
670,0.093349
671,0.095245
672,0.080932
673,0.46341
674,0.19748
675,0.25067
676,0.4952
677,0.4944
678,0.40827
679,0.22619
680,0.080932
681,0.080932
682,0.10684
683,0.58235
684,0.9316
685,0.60065
686,0.48724
687,0.58992
688,0.22798
689,0.15526
690,0.052107
691,0.11233
692,0.12925
693,0.093111
694,0.090232
695,0.56891
696,0.19814
697,0.04892
698,0.11385
699,0.2662
700,2.1929
701,0.19814
702,1.3348
703,1.5206
704,0.12848
705,0.20159
706,0.098949
707,0.098409
708,0.1909
709,2.5113
710,0.56856
711,0.44794
712,0.068189
713,0.3746
714,0.15827
715,0.09159
716,0.26032
717,0.14335
718,0.040787
719,0.26707
720,0.10343
721,0.43656
722,0.36901
723,2.0031
724,0.11121
725,0.32331
726,0.85969
727,1.0633
728,0.19814
729,1.0637
730,0.10875
731,0.0529
732,1.3032
733,0.26707
734,1.17
735,0.13994
736,0.42274
737,0.43699
738,0.2277
739,0.18526
740,0.1432
741,0.10907
742,0.068493
743,0.59533
744,0.48603
745,0.46653
746,0.44612
747,0.46043
748,0.74845
749,0.1652
750,0.21295
751,0.086639
752,0.3582
753,0.12209
754,1.3121
755,0.5927
756,0.047878
757,0.21825
758,0.04322
759,0.17571
760,0.49499
761,0.39837
762,0.18962
763,2.3283
764,0.2895
765,0.2228
766,0.14413
767,0.4628
768,0.63345
769,0.31032
770,0.43654
771,0.04322
772,0.41623
773,0.13166
774,0.13751
775,0.10019
776,0.36858
777,0.43297
778,0.04322
779,0.17439
780,0.19814
781,1.7606
782,0.54054
783,0.55679
784,0.19814
785,1.4334
786,2.0373
787,1.2689
788,0.19461
789,0.36902
790,0.19814
791,0.19814
792,0.19814
793,3.4198
794,0.19814
795,0.22884
796,0.26385
797,1.0172
798,0.19814
799,1.6662
800,0.15841
801,0.12143
802,0.26707
803,0.31544
804,0.11251
805,0.048241
806,0.3968
807,0.19999
808,0.43608
809,0.049082
810,0.42413
811,0.4199
812,0.42607
813,0.14601
814,0.045161
815,0.28967
816,0.18201
817,0.20159
818,0.26707
819,0.09159
820,0.25533
821,0.09345
822,0.23708
823,0.34504
824,0.17358
825,0.16407
826,0.16789
827,0.19902
828,0.060768
829,0.19459
830,1.4214
831,0.15381
832,0.04322
833,0.41501
834,1.3142
835,0.16388
836,0.15031
837,0.6568
838,0.5228
839,0.04322
840,0.04322
841,0.16231
842,0.083913
843,0.16106
844,0.46849
845,0.10899
846,0.047629
847,0.35164
848,0.13251
849,0.12577
850,0.12824
851,0.16106
852,0.42293
853,0.16106
854,0.25623
855,0.34656
856,0.39194
857,0.59186
858,0.20159
859,0.46993
860,0.1212
861,0.10546
862,0.388
863,0.38747
864,0.43671
865,0.70107
866,0.60131
867,0.11879
868,1.3207
869,0.11885
870,0.49546
871,0.15942
872,0.11214
873,0.33983
874,0.46156
875,0.72982
876,0.22459
877,0.10299
878,0.2589
879,0.57628
880,0.10801
881,0.81033
882,0.50765
883,1.6221
884,0.42446
885,0.61654
886,0.20407
887,0.26137
888,0.20554
889,0.22592
890,0.32661
891,0.84673
892,0.38742
893,0.10458
894,0.26648
895,0.13046
896,0.12585
897,0.12758
898,0.22261
899,0.32057
900,0.047878
901,1.1572
902,0.099836
903,0.198
904,0.41024
905,0.34492
906,1.4854
907,0.29314
908,0.49115
909,0.23031
910,0.22489
911,0.080984
912,1.4473
913,0.45405
914,0.04322
915,0.16607
916,0.21856
917,0.040965
918,0.19734
919,0.27969
920,0.12428
921,0.78167
922,0.099836
923,0.097888
924,0.26087
925,0.14377
926,0.28882
927,0.12234
928,0.51591
929,0.59533
930,0.058804
931,0.09159
932,0.46826
933,0.27728
934,0.15134
935,0.29731
936,0.22245
937,0.38799
938,0.13623
939,0.11396
940,0.10875
941,0.22858
942,0.10299
943,0.61785
944,0.1647
945,0.043327
946,0.14363
947,0.10164
948,0.2307
949,0.18771
950,0.28228
951,0.04322
952,0.057388
953,0.31544
954,0.22533
955,0.21864
956,0.4973
957,0.04322
958,0.82695
959,0.43654
960,0.39188
961,0.1211
962,0.40118
963,0.10875
964,0.38122
965,0.35042
966,0.2291
967,0.23982
968,0.061272
969,0.12354
970,0.11296
971,0.076428
972,0.080932
973,0.1427
974,0.068189
975,0.041642
976,0.1551
977,0.93165
978,0.32423
979,0.9388
980,0.26402
981,0.21607
982,0.66536
983,0.046675
984,0.11508
985,0.37599
986,0.46812
987,0.27282
988,0.109
989,0.13596
990,0.98114
991,0.48028
992,0.16581
993,1.9823
994,0.42156
995,0.24747
996,0.082874
997,0.37864
998,0.16485
999,0.11869
1000,0.62795
1001,0.26126
1002,0.76683
1003,0.13141
1004,0.11362
1005,0.20746
1006,0.080932
1007,0.080932
1008,0.46304
1009,0.12126
1010,0.12203
1011,0.18064
1012,0.36576
1013,2.4158
1014,0.43284
1015,0.36699
1016,0.04322
1017,0.03989
1018,0.20173
1019,0.43009
1020,0.13886
1021,0.47137
1022,0.084596
1023,0.087617
1024,0.47218
1025,0.1933
1026,0.3421
1027,0.33254
1028,0.088668
1029,0.082533
1030,0.11332
1031,0.87214
1032,1.0541
1033,0.58235
1034,0.68485
1035,0.11168
1036,0.27096
1037,1.0872
1038,0.2353
1039,0.080932
1040,0.33028
1041,0.28016
1042,0.35653
1043,0.11651
1044,0.28883
1045,0.11631
1046,0.3811
1047,0.1727
1048,0.055575
1049,0.20227
1050,0.17571
1051,0.20406
1052,0.5154
1053,0.16232
1054,0.1909
1055,0.33881
1056,0.457
1057,0.38025
1058,0.14981
1059,1.4188
1060,0.16285
1061,0.26707
1062,0.04322
1063,0.1697
1064,0.31264
1065,0.11268
1066,0.22364
1067,0.34923
1068,0.098304
1069,0.23973
1070,0.13345
1071,0.067275
1072,0.17571
1073,0.24468
1074,0.20635
1075,0.21572
1076,0.24176
1077,5.7219
1078,0.58204
1079,0.70501
1080,0.085772
1081,0.45103
1082,0.080932
1083,0.21169
1084,0.12766
1085,0.23599
1086,0.088397
1087,0.39573
1088,0.46816
1089,0.62993
1090,3.9199
1091,0.43033
1092,0.65747
1093,0.10036
1094,0.12355
1095,0.086947
1096,0.36552
1097,0.20532
1098,1.1121
1099,0.41466
1100,0.20885
1101,0.21572
1102,0.24626
1103,0.86858
1104,1.2027
1105,0.094899
1106,0.16627
1107,0.52716
1108,0.04322
1109,0.34763
1110,0.15428
1111,0.04322
1112,0.2637
1113,0.096394
1114,0.18493
1115,0.080932
1116,0.11121
1117,0.042843
1118,0.075354
1119,0.12091
1120,0.23312
1121,0.11163
1122,0.20177
1123,0.070774
1124,0.12888
1125,0.16413
1126,0.25316
1127,0.070657
1128,0.11625
1129,0.15543
1130,0.14497
1131,0.19529
1132,0.37171
1133,0.099836
1134,0.12203
1135,0.07745
1136,0.16665
1137,0.80528
1138,0.30046
1139,0.10373
1140,0.17255
1141,0.08383
1142,6.5574e-06
1143,0.10179
1144,0.090141
1145,0.30473
1146,0.10019
1147,0.27365
1148,0.08093
1149,0.1846
1150,0.46946
1151,0.26713
1152,0.051496
1153,0.17959
1154,0.46886
1155,0.27457
1156,0.12406
1157,2.6416
1158,2.2323
1159,0.17105
1160,0.11683
1161,0.32872
1162,0.20883
1163,0.052528
1164,0.045161
1165,0.26707
1166,0.065574
1167,0.2339
1168,0.22188
1169,0.13166
1170,0.49156
1171,0.15022
1172,0.057129
1173,0.04322
1174,0.064376
1175,0.064376
1176,0.064376
1177,0.027093
1178,0.1865
1179,0.0529
1180,0.24238
1181,0.25101
1182,0.17136
1183,0.12935
1184,0.399
1185,0.078376
1186,0.057129
1187,0.26707
1188,0.077954
1189,1.8091
1190,0.14241
1191,0.084596
1192,0.16585
1193,1.1996
1194,1.6439
1195,0.43246
1196,0.14667
1197,0.063826
1198,0.09542
1199,0.48427
1200,0.24587
1201,0.1385
1202,0.080932
1203,0.23126
1204,0.18695
1205,1.2109
1206,0.21741
1207,0.10678
1208,0.10546
1209,0.059007
1210,0.14413
1211,0.092092
1212,2.0499
1213,0.75693
1214,0.21693
1215,0.14099
1216,0.24232
1217,0.48789
1218,0.14014
1219,0.12363
1220,0.047878
1221,0.085095
1222,0.05755
1223,0.086923
1224,0.14421
1225,0.046279
1226,0.11113
1227,0.19814
1228,0.38715
1229,0.33731
1230,0.21739
1231,0.50121
1232,0.31566
1233,0.14156
1234,0.13402
1235,0.44387
1236,0.41439
1237,0.23586
1238,0.19814
1239,1.7606
1240,0.12513
1241,0.40529
1242,0.17586
1243,0.41915
1244,0.14988
1245,0.1305
1246,0.98051
1247,0.29082
1248,0.16096
1249,0.15856
1250,0.16149
1251,0.12354
1252,0.084596
1253,0.19521
1254,0.39332
1255,0.11625
1256,0.49762
1257,0.096394
1258,0.10314
1259,0.29535
1260,0.33577
1261,0.17508
1262,0.073211
1263,0.03989
1264,1.1659
1265,0.32074
1266,0.14314
1267,0.83211
1268,0.1298
1269,0.17571
1270,0.41868
1271,0.16962
1272,0.047878
1273,0.18485
1274,0.27228
1275,0.090232
1276,0.17889
1277,0.27228
1278,0.93036
1279,0.44764
1280,0.054996
1281,0.11251
1282,0.13595
1283,0.11362
1284,1.1092
1285,0.12209
1286,0.04322
1287,0.35126
1288,0.080932
1289,0.2111
1290,0.14199
1291,0.48666
1292,0.35362
1293,0.17403
1294,0.60223
1295,0.25316
1296,0.20026
1297,0.18894
1298,0.61029
1299,0.21314
1300,0.22731
1301,0.568
1302,0.21795
1303,0.29242
1304,1.0875
1305,0.42822
1306,0.054996
1307,0.090003
1308,0.46381
1309,0.15022
1310,0.04322
1311,0.12705
1312,0.71836
1313,0.22821
1314,0.36144
1315,0.07585
1316,0.25894
1317,0.12203
1318,0.63802
1319,0.13402
1320,0.17468
1321,0.11885
1322,0.26707
1323,0.23466
1324,0.047878
1325,0.41534
1326,0.045161
1327,0.092109
1328,0.17238
1329,0.058804
1330,0.05561
1331,0.5119
1332,0.09012
1333,2.997
1334,0.36106
1335,0.037643
1336,0.35249
1337,0.2755
1338,0.26343
1339,0.15405
1340,0.198
1341,0.198
1342,0.20334
1343,0.057471
1344,0.046162
1345,0.0529
1346,0.198
1347,0.15225
1348,0.11643
1349,0.44589
1350,0.04322
1351,0.12819
1352,0.04322
1353,0.18223
1354,0.19176
1355,0.79228
1356,0.28887
1357,0.12203
1358,0.18163
1359,0.44489
1360,1.0982
1361,0.61167
1362,0.12042
1363,0.132
1364,0.38311
1365,0.16972
1366,0.05755
1367,0.16663
1368,0.25687
1369,0.17609
1370,0.20159
1371,0.04322
1372,0.064561
1373,0.19063
1374,0.078376
1375,0.21852
1376,0.25344
1377,0.04322
1378,0.1454
1379,0.14897
1380,0.17389
1381,0.13463
1382,0.24361
1383,0.26247
1384,0.12703
1385,0.56443
1386,0.20321
1387,0.10458
1388,0.23159
1389,0.12064
1390,0.22098
1391,0.095192
1392,0.14504
1393,0.045161
1394,0.071188
1395,0.19415
1396,0.16068
1397,0.28914
1398,0.14872
1399,0.15572
1400,0.16865
1401,0.20613
1402,0.17579
1403,0.59866
1404,0.17777
1405,0.080932
1406,0.045161
1407,0.04164
1408,0.045161
1409,0.052528
1410,0.141
1411,0.11674
1412,0.084369
1413,0.2089
1414,0.069211
1415,0.04322
1416,0.11168
1417,0.34665
1418,0.089736
1419,0.18548
1420,0.12749
1421,0.30216
1422,0.19962
1423,0.13463
1424,0.045161
1425,0.082874
1426,0.17504
1427,0.18258
1428,0.080932
1429,0.10967
1430,0.04747
1431,0.11113
1432,0.14835
1433,0.091342
1434,0.46171
1435,0.053388
1436,0.04747
1437,0.084147
1438,0.061796
1439,0.055184
1440,0.11043
1441,0.075006
1442,0.18127
1443,0.19414
1444,0.19814
1445,0.20828
1446,0.19814
1447,0.17571
1448,0.10636
1449,0.21527
1450,0.092109
1451,0.48889
1452,0.22489
1453,0.11113
1454,0.078751
1455,0.085963
1456,0.08213
1457,0.066312
1458,0.21421
1459,1.0952
1460,0.16243
1461,0.15843
1462,0.19584
1463,0.24874
1464,0.11233
1465,0.132
1466,0.1995
1467,0.33577
1468,0.29896
1469,0.15133
1470,0.15764
1471,0.21242
1472,0.19715
1473,0.13759
1474,0.25133
1475,0.26186
1476,0.11489
1477,0.23733
1478,0.087678
1479,0.19862
1480,0.17049
1481,0.096972
1482,0.67686
1483,0.068796
1484,0.05202
1485,0.098949
1486,0.14971
1487,0.063826
1488,0.057516
1489,0.54264
1490,0.49573
1491,0.18811
1492,0.15509
1493,0.04322
1494,0.18021
1495,0.045003
1496,0.04322
1497,2.7679
1498,0.3102
1499,0.04892
1500,0.09259
1501,0.040712
1502,0.19414
1503,0.13402
1504,0.08213
1505,0.087054
1506,0.12705
1507,0.050634
1508,0.15964
1509,0.22809
1510,0.045161
1511,0.099216
1512,0.05644
1513,0.072861
1514,0.43477
1515,0.40914
1516,0.072722
1517,0.0529
1518,0.12427
1519,0.10083
1520,0.10899
1521,0.43631
1522,0.39083
1523,0.076428
1524,0.1995
1525,0.20159
1526,0.067217
1527,0.12824
1528,0.055575
1529,0.11632
1530,0.10875
1531,0.69212
1532,0.15782
1533,0.068189
1534,0.068072
1535,0.065574
1536,0.51809
1537,0.12238
1538,0.23517
1539,0.1581
1540,0.14642
1541,0.14642
1542,0.14061
1543,0.12311
1544,0.080932
1545,0.04322
1546,2.1743
1547,0.080932
1548,0.11922
1549,0.090093
1550,0.062217
1551,0.41402
1552,0.2082
1553,0.051496
1554,0.27228
1555,0.21579
1556,0.13492
1557,0.09159
1558,0.15418
1559,0.04322
1560,0.10875
1561,0.21136
1562,0.12261
1563,0.20963
1564,0.42684
1565,0.090232
1566,0.21358
1567,0.061272
1568,0.062217
1569,0.038004
1570,0.3567
1571,0.39298
1572,0.15326
1573,1.1121
1574,0.28247
1575,0.19327
1576,0.13243
1577,0.046167
1578,0.08383
1579,0.045687
1580,0.04164
1581,0.12719
1582,0.86352
1583,0.13611
1584,0.23298
1585,0.055684
1586,0.055684
1587,0.25158
1588,0.036192
1589,0.10179
1590,0.084596
1591,0.04322
1592,0.13824
1593,0.080932
1594,0.088106
1595,0.075908
1596,2.2228
1597,0.16106
1598,0.10803
1599,0.10027
1600,0.046944
1601,0.04322
1602,0.13118
1603,0.19528
1604,0.54365
1605,0.052528
1606,0.2695
1607,0.22131
1608,0.36906
1609,0.15418
1610,0.04322
1611,0.19814
1612,0.063465
1613,0.26113
1614,0.057129
1615,0.29848
1616,0.045632
1617,0.04322
1618,0.60803
1619,0.058804
1620,0.050183
1621,0.46115
1622,0.048241
1623,0.045125
1624,0.039319
1625,0.28147
1626,0.53501
1627,0.6681
1628,0.052867
1629,0.20817
1630,0.04322
1631,0.13033
1632,0.055199
1633,0.04322
1634,0.049526
1635,0.051058
1636,0.046723
1637,0.04322
1638,0.10875
1639,20
1640,0.14603
1641,0.31509
1642,0.047878
1643,0.04322
1644,0.12203
1645,0.069019
1646,0.10875
1647,0.38314
1648,0.10803
1649,0.05595
1650,0.26273
1651,0.098949
1652,0.13402
1653,0.48026
1654,0.61874
1655,0.2549
1656,0.29475
1657,0.25453
1658,0.095049
1659,0.26475
1660,0.062217
1661,0.039665
1662,0.10899
1663,0.10899
1664,1.2225
1665,0.046877
1666,0.045687
1667,0.16106
1668,0.22938
1669,0.047878
1670,0.098016
1671,0.086923
1672,0.19941
1673,0.11035
1674,0.26449
1675,0.18423
1676,0.15022
1677,0.12508
1678,0.13383
1679,0.04322
1680,0.1431
1681,0.12141
1682,0.04322
1683,0.21704
1684,0.047878
1685,0.26707
1686,0.16392
1687,0.18454
1688,0.13945
1689,0.07279
1690,0.052528
1691,0.04322
1692,0.071116
1693,0.08093
1694,0.11103
1695,0.37595
1696,0.12004
1697,0.21853
1698,0.17745
1699,0.10259
1700,0.18593
1701,0.28101
1702,0.57455
1703,0.26681
1704,0.11055
1705,0.099292
1706,0.17464
1707,0.36973
1708,1.3252
1709,0.10339
1710,0.058804
1711,0.19169
1712,0.11512
1713,0.42897
1714,0.15214
1715,0.17095
1716,0.16207
1717,0.059001
1718,0.031677
1719,0.059001
1720,0.050346
1721,0.29783
1722,0.059001
1723,0.032559
1724,0.076428
1725,0.038259
1726,0.33583
1727,0.098052
1728,0.098052
1729,0.04322
1730,0.054021
1731,0.098052
1732,0.053372
1733,0.04322
1734,0.052528
1735,0.3478
1736,1.7261
1737,0.18394
1738,0.26236
1739,0.04322
1740,0.198
1741,0.11625
1742,0.051496
1743,0.071116
1744,0.11039
1745,0.1909
1746,0.34497
1747,0.16574
1748,0.21896
1749,0.10164
1750,0.12807
1751,0.052107
1752,0.1805
1753,0.10769
1754,1.0277
1755,0.065574
1756,0.04892
1757,0.22053
1758,0.11283
1759,0.13751
1760,0.12203
1761,0.04322
1762,0.12091
1763,0.17174
1764,0.053962
1765,0.1551
1766,0.04322
1767,0.15461
1768,0.22406
1769,0.04322
1770,0.27365
1771,0.097379
1772,0.09159
1773,0.04978
1774,0.14835
1775,0.1386
1776,0.045161
1777,0.045003
1778,0.16302
1779,0.09195
1780,0.24591
1781,0.04322
1782,0.16366
1783,0.20159
1784,0.045161
1785,0.13345
1786,0.1484
1787,0.30897
1788,0.045161
1789,0.30473
1790,0.22916
1791,0.34544
1792,0.070657
1793,0.18211
1794,0.10899
1795,0.10899
1796,0.04322
1797,0.13137
1798,0.59397
1799,0.22842
1800,0.20905
1801,0.38544
1802,0.04322
1803,0.066687
1804,0.33474
1805,0.35409
1806,0.080508
1807,0.037084
1808,0.045161
1809,0.039319
1810,0.044935
1811,0.26707
1812,0.058804
1813,0.45352
1814,0.12246
1815,0.039319
1816,0.26707
1817,0.09179
1818,0.050346
1819,0.13467
1820,0.080188
1821,0.054428
1822,0.04322
1823,0.047629
1824,0.25432
1825,0.045161
1826,0.04521
1827,0.050183
1828,0.10228
1829,0.32861
1830,0.1865
1831,0.04322
1832,0.052228
1833,0.18346
1834,0.047629
1835,0.15526
1836,0.098409
1837,0.22327
1838,0.04322
1839,0.26707
1840,0.13171
1841,0.068189
1842,0.14835
1843,0.12508
1844,0.15526
1845,0.10899
1846,0.04322
1847,0.093249
1848,0.068189
1849,0.64153
1850,0.14782
1851,0.056808
1852,0.045003
1853,0.045161
1854,0.048886
1855,0.070852
1856,0.16407
1857,0.25754
1858,0.095403
1859,0.075483
1860,0.18927
1861,0.09195
1862,0.10066
1863,0.075483
1864,0.075483
1865,0.04322
1866,0.16146
1867,0.048905
1868,0.10144
1869,0.15418
1870,0.35935
1871,0.62551
1872,0.13097
1873,0.28347
1874,0.090093
1875,0.080932
1876,0.17941
1877,0.093349
1878,0.093111
